ID_KEY;OBL;NU;KMB
025;22;с. Миклашi;22301515000
025;23;Бюджет с. Мліїв;23301511000
025;24;Бюджет Герцаівського р-ну;24302200000
025;25;Бюджет с. Пальчики;25301511000
026;01;Бюджет селища Коктебель;01210401000
026;02;КУЗЬМИНЕЦЬКА/С.КУЗЬМИНЦI;02301513000
026;03;Бюджет с. Хмелівка;03301518000
026;04;Бюджет Центрально-міського району;04205601000
026;05;Бюджет м. Дебальцеве;05206100000
026;06;Бюджет Любимівської с\р;06301516000
026;07;Бюджет с.Кідьош;07301518000
026;08;Бюджет с.Розівка;08320509000
026;09;Бюджет с. Бабче;09301501000
026;10;Бюджет с. Лук`янівка;10301509000
026;11;Бюджет с.Комінтерн;11316509000
026;12;Бюджет селища Червоногвардійське;12205403000
026;13;Бюджет с.Вербівчик;13301502000
026;14;Бюджет Баштанського р-ну;14302200000
026;15;Бюджет с. Байтали;15301503000
026;16;ПОДОЛЬСКИЙ/С.ПОДОЛ;16301510000
026;17;Бюджет с. Поляни;17301518000
026;18;Бюджет с.Куземен;18311512000
026;19;Бюджет с.Слов`ятин;19301522000
026;20;Бюджет с.Асіївка;20301501000
026;21;Бюджет с. Микільське;21302507000
026;22;с. Вiльшаниця;22301503000
026;23;Бюджет с. Орловець;23301512000
026;24;Бюджет м. Герца;24302301000
026;25;Бюджет с. Рубанка;25301516000
027;01;Бюджет селища Приморський;01210403000
027;02;ЛIСIВСЬКА/С.ЛIСОВЕ;02301514000
027;03;Бюджет с. Хобултова;03301519000
027;06;Бюджет Маломошківецької с\р;06301517000
027;07;Бюджет с.Косонь;07301519000
027;08;Бюджет с.Радивонівка;08320508000
027;09;Бюджет с. Богрівка;09301502000
027;10;Бюджет с. Масківці;10301510000
027;11;Бюджет с.Косівка;11316510000
027;12;Бюджет м. Алчевська;12202100000
027;13;Бюджет с.Маркопіль;13301508000
027;14;Бюджет Баштанської міської ради;14302301000
027;15;Бюджет с. Гандрабури;15301504000
027;16;РАДИВОНОВСКИЙ/С.РАДИВОНОВКА;16301511000
027;17;Бюджет с. Прислучі;17301519000
027;18;Бюджет с.Лантратівка;18311513000
027;19;Бюджет с.Тростянець;19301523000
027;20;Бюджет с.Борщівка;20301502000
027;21;Бюджет с. Петрівське;21302510000
027;22;с. Переросле;22301517000
027;23;Бюджет с. Петрики;23301513000
027;24;Бюджет с. Байраки;24302501000
027;25;Бюджет с. Стрільники;25301517000
028;01;Бюджет селища Щебетівка;01210404000
028;02;ЛУКО-БАРСЬКА/С.ЛУКА-БАРСЬКА;02301515000
028;03;Бюджет с. Хотячів;03301520000
028;04;Бюджет м. Марганець;04206100000
028;06;Бюджет Малоп``ятигірської с\р;06301518000
028;07;Бюджет с.Мочола;07301520000
028;08;Бюджет с.Червоноармійське;08320511000
028;09;Бюджет с. Глибоке;09301503000
028;10;Бюджет с. Морозівка;10301511000
028;11;Бюджет с.Костянтинівка;11316511000
028;12;Бюджет м. Краснодона;12207100000
028;13;Бюджет с.Гаї;13301503000
028;14;Бюджет Добренської сільської ради;14302501000
028;15;Бюджет с. Долинського;15301505000
028;16;РАКИТЯНСКИЙ/С.РАКИТА;16301512000
028;17;Бюджет с. Тишиця;17301520000
028;18;Бюджет с.Лутище;18311514000
028;19;Бюджет с.Урмань;19301524000
028;20;Бюджет с.Бригадирівка;20301503000
028;21;Бюджет с. Посад-Покрівка;21302511000
028;22;с. Семенiв;22301518000
028;23;Бюджет с. Петропавлівка;23301514000
028;24;Бюджет с. Буківка;24302502000
028;25;Бюджет с. Тиниця;25301518000
029;01;Бюджет с.Берегове;01210501000
029;02;МАЛЬЧОВЕЦЬКА/С.МАЛЬЧIВЦI;02301516000
029;03;Бюджет Горохівського р-ну;03302200000
029;04;Бюджет м. Нікополя;04207100000
029;05;Бюджет м. Дзержинська;05207100000
029;06;Бюджет Міньковецької с\р;06301519000
029;07;Бюджет с.Мужієво;07301521000
029;08;Бюджет с.Черноземне;08320512000
029;09;Бюджет с. Глибівка;09301504000
029;10;Бюджет с. Недра;10301512000
029;11;Бюджет с.Куколівка;11316512000
029;13;Бюджет с.Голубиця;13301504000
029;14;Бюджет Доброкриничанської сільської ради;14302502000
029;15;Бюджет с. Жеребкового;15301506000
029;16;СТЕПАНОВСКИЙ/С.СТЕПАНОВКА;16301513000
029;17;Бюджет с. Хмелівка;17301521000
029;18;Бюджет с.Малопавлівка;18311515000
029;19;Бюджет с.Шибалин;19301525000
029;20;Бюджет с.Вербівка;20301504000
029;21;Бюджет с. Правдино;21302512000
029;22;с. Сивки;22301519000
029;23;Бюджет с. Старосілля;23301515000
029;24;Бюджет с. Велика Буда;24302503000
029;25;Бюджет с. Фастовці;25301519000
030;01;Бюджет с.Насипне;01210502000
030;02;МАНЬКОВЕЦЬКА/С.МАНЬКIВЦI;02301517000
030;03;Бюджет м. Горохова;03302301000
030;04;Бюджет м. Новомосковська;04208100000
030;05;Бюджет селища Кірове;05207401000
030;06;Бюджет Мостівської с\р;06301520000
030;07;Бюджет с.Нижні Ремети;07301522000
030;08;Бюджет с.Шелюги;08320510000
030;09;Бюджет с. Горохолино;09301505000
030;10;Бюджет с. Гостролуччя;10301513000
030;11;Бюджет с.Лікарівка;11316513000
030;12;Бюджет селища ізварино;12207402000
030;13;Бюджет с.Заболотці;13301505000
030;14;Бюджет Єрмолівської сільської ради;14302503000
030;15;Бюджет с. Коханівки;15301507000
030;16;УСТИВИЦКИЙ/С.УСТИВИЦА;16301514000
030;17;Бюджет с. Яринівка;17301522000
030;18;Бюджет с.Олешня;18311516000
030;19;Бюджет Борщівського р-ну;19302200000
030;20;Бюджет с.Вишнева;20301506000
030;21;Бюджет с. Радянське;21302513000
030;22;с. Ставищани;22301520000
030;23;Бюджет с. Товста;23301516000
030;24;Бюджет с. Годинівка;24302504000
030;25;Бюджет с. Халимоново;25301520000
031;01;Бюджет м. Судак;01209100000
031;02;МАТЕЙКIВСЬКА/С.МАТЕЙКIВ;02301518000
031;03;Бюджет м. Берестечка;03302302000
031;04;Бюджет м. Орджонікідзе;04209100000
031;05;Бюджет селища Новгородське;05207402000
031;06;Бюджет Нехворощанської с\р;06301521000
031;07;Бюджет с.Берегуйфалу;07301505000
031;08;Бюджет Бердянського р-ну;08301200000
031;09;Бюджет с. Грабовець;09301506000
031;10;Бюджет с. Паршиків;10301514000
031;11;Бюджет с.Михайлівка;11316514000
031;13;Бюджет с.Комарівка;13301506000
031;14;Бюджет інгульської сільської ради;14302504000
031;15;Бюджет с. Кохівки;15301508000
031;16;ШИРОКОДОЛИНСКИЙ/С.ШИРОКАЯ ДОЛИНА;16301515000
031;17;Бюджет с. Яцьковичі;17301523000
031;18;Бюджет с.Пологи;18311517000
031;19;Бюджет м.Борщів;19302301000
031;20;Бюджет с.Гусарівка;20301507000
031;21;Бюджет с. Садово;21302514000
031;22;с. Сушiвцi;22301521000
031;23;Бюджет с. Хлистунівка;23301517000
031;24;Бюджет с. Горбова;24302505000
031;25;Бюджет Бобровицького р-ну;25302200000
032;01;Бюджет селища Новий Світ;01209401000
032;02;МИГАЛIВЕЦЬКА/С.МИГАЛIВЦI;02301519000
032;03;Бюджет селища Мар`янівка;03302401000
032;04;Бюджет м. Павлограда;04210100000
032;05;Бюджет селища Щербинівка;05207403000
032;06;Бюджет Новокотельнянської с\р;06301522000
032;07;Бюджет с.Оросієво;07301523000
032;08;Бюджет селища Андріївка;08301401000
032;09;Бюджет с. Гута;09301507000
032;10;Бюджет с. Перемога;10301515000
032;11;Бюджет с.Недогарки;11316515000
032;12;Бюджет селища Краснодон;12207403000
032;13;Бюджет с.Лешнів;13301507000
032;14;Бюджет Кашперомиколаївської сільської ради;14302505000
032;15;Бюджет с. Новоолександрівки;15301510000
032;16;ГАДЯЧСКИЙ РАЙОН/Г.ГАДЯЧ;16302200000
032;17;Бюджет Володимирецького р-ну;17302200000
032;18;Бюджет с.Рибальське;18311518000
032;19;Бюджет с-ща Мельниця-Подільська;19302401000
032;20;Бюджет с.Залиман;20301508000
032;21;Бюджет с. Станіслав;21302515000
032;22;с. Хорошiв;22301522000
